brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price
TOYOTA,YARIS,0,2025,AUTOMATIC,0,PETROL,1000,0,11800000
TOYOTA,LAND CRUISER PRADO,PRADO 120 AUTO ,2003,AUTOMATIC,SUV / 4X4,PETROL,2700,145000,14700000
TOYOTA,LAND CRUISER SAHARA,TOYOTA,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,500,98000000
TOYOTA,ALLION,FULLY LOADED,2016,AUTOMATIC,SALOON,PETROL,1500,80000,14800000
TOYOTA,LAND CRUISER SAHARA,ZX GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,1000,90000000
TOYOTA,LAND CRUISER SAHARA,ZX PACKAGE,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,3000,91000000
TOYOTA,LAND CRUISER SAHARA,ZX,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,2500,93000000
TOYOTA,LAND CRUISER PRADO,TX-L,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,12000,52500000
TOYOTA,LAND CRUISER PRADO,TXL,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,18000,51500000
TOYOTA,LAND CRUISER PRADO,TX-L PACKAGE,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,15000,53500000
TOYOTA,COROLLA,121,2006,AUTOMATIC,SALOON,PETROL,1500,280000,6800000
TOYOTA,COROLLA,WXB LIMITED EDITION,2024,AUTOMATIC,SALOON,PETROL,1500,2000,19850000
TOYOTA,ALLION,G PLUS,2016,AUTOMATIC,SALOON,PETROL,1500,54092,16500000
TOYOTA,CHR,TOYOTA CHR,2017,AUTOMATIC,SUV / 4X4,PETROL,1190,99200,13150000
TOYOTA,CHR,TOYOTA,2018,AUTOMATIC,HATCHBACK,PETROL,1200,47000,17500000
TOYOTA,LAND CRUISER PRADO,TRJ150,2009,AUTOMATIC,SUV / 4X4,PETROL,2700,170000,27500000
TOYOTA,YARIS,TOYOTA,2023,AUTOMATIC,HATCHBACK,PETROL,1000,78000,10150000
TOYOTA,LAND CRUISER PRADO,0,2006,AUTOMATIC,SUV / 4X4,PETROL,2690,127000,16900000
TOYOTA,COROLLA,COROLLA 141,2011,AUTOMATIC,SALOON,PETROL,1600,179000,7875000
TOYOTA,RAIZE,TOYOTA,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,5200,14900000
TOYOTA,LAND CRUISER PRADO,0,2017,AUTOMATIC,0,PETROL,2700,25000,48000000
TOYOTA,LAND CRUISER PRADO,LC250,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,67500000
TOYOTA,COROLLA,WXB,2023,AUTOMATIC,SALOON,PETROL,1500,6300,18900000
TOYOTA,RAIZE,G GRADE SMART ASSIST,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,4800,14600000
TOYOTA,VITZ,2ND EDITION,2018,AUTOMATIC,HATCHBACK,PETROL,1000,100000,8975000
TOYOTA,RAIZE,ROOF TOP,2020,AUTOMATIC,HATCHBACK,PETROL,1000,57900,13350000
TOYOTA,CHR,NGX50,2017,AUTOMATIC,COUP̩/SPORTS,PETROL,1200,100000,13490000
TOYOTA,LAND CRUISER PRADO,250 ,2024,AUTOMATIC,SUV / 4X4,PETROL,2690,10,68500000
TOYOTA,CHR,TOYOTA CHR 2018,2018,AUTOMATIC,SUV / 4X4,PETROL,1190,91581,14850000
TOYOTA,CHR,0,2018,AUTOMATIC,SUV / 4X4,PETROL,1190,33700,16500000
TOYOTA,LAND CRUISER SAHARA,LC300 0 MILEAGE,2023,AUTOMATIC,SUV / 4X4,PETROL,3500,0,96550000
TOYOTA,LAND CRUISER PRADO,MODELLISTA TRJ250,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,2000,66290000
TOYOTA,YARIS,ATVI ,2019,AUTOMATIC,SALOON,PETROL,1200,129000,11450000
TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,990,106000,7700000
TOYOTA,VITZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,1000,134000,7700000
TOYOTA,ALLION,0,2017,AUTOMATIC,SALOON,PETROL,1500,148000,14900000
TOYOTA,ALLION,G GRADE,2007,AUTOMATIC,SALOON,PETROL,1500,182000,8925000
TOYOTA,ALPHARD,TOYOTA,2016,AUTOMATIC,MPV,PETROL,2490,44000,49500000
TOYOTA,LAND CRUISER SAHARA,LAND CRUISER LC300,2025,AUTOMATIC,SUV / 4X4,PETROL,3500,0,105000000
TOYOTA,AXIO,TOYOTA,2015,AUTOMATIC,SALOON,PETROL,1500,95000,12500000
TOYOTA,LAND CRUISER PRADO,TRJ150 TXL LIMITED,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,24000,57950000
TOYOTA,VITZ,EDITION 3,2019,AUTOMATIC,HATCHBACK,PETROL,990,43000,9600000
TOYOTA,HARRIER,HARRIER PREMIUM PLUS,2017,AUTOMATIC,STATION WAGON,PETROL,1980,125000,29000000
TOYOTA,ALLION,0,2010,AUTOMATIC,SALOON,PETROL,1500,206000,10200000
TOYOTA,VITZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,1000,85000,8700000
TOYOTA,VITZ,SAFETY EDITION 2,2018,AUTOMATIC,HATCHBACK,PETROL,1000,50000,8950000
TOYOTA,TANK,1ST OWNER,2017,AUTOMATIC,HATCHBACK,PETROL,1000,96000,8940000
TOYOTA,CHR,NGX 10 BLACK TOP,2018,AUTOMATIC,SUV / 4X4,PETROL,1200,114000,14775000
TOYOTA,LAND CRUISER PRADO,L TX LTD PACKAGE,2020,AUTOMATIC,SUV / 4X4,PETROL,2700,8000,59950000
TOYOTA,LAND CRUISER PRADO,TRJ150 TX,2015,AUTOMATIC,SUV / 4X4,PETROL,2700,71000,42500000
TOYOTA,PRIUS,2011,2011,AUTOMATIC,HATCHBACK,PETROL,1797,189000,9600000
TOYOTA,LAND CRUISER PRADO,0,2013,AUTOMATIC,SUV / 4X4,PETROL,2690,284000,32000000
TOYOTA,ROOMY,CUSTOM GS TURBO UNRE,2024,AUTOMATIC,MPV,PETROL,990,7900,12200000
TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1200,0,16900000
TOYOTA,PREMIO,0,2018,AUTOMATIC,SALOON,PETROL,1499,100000,18500000
TOYOTA,VITZ,0,2007,AUTOMATIC,HATCHBACK,PETROL,1000,240000,5875000
TOYOTA,LAND CRUISER PRADO,0,2010,AUTOMATIC,SUV / 4X4,PETROL,3000,140000,28000000
TOYOTA,PREMIO,G,2014,AUTOMATIC,SALOON,PETROL,1500,123515,13750000
TOYOTA,CAMRY,CAMRY,2006,AUTOMATIC,SALOON,PETROL,2368,146000,7500000
TOYOTA,OTHER MODEL,TUNDRA LIMITED EDIT,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,65000000
TOYOTA,CHR,NGX50,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,56000,13500000
TOYOTA,PREMIO,G SUPERIOR,2018,AUTOMATIC,SALOON,PETROL,1500,80000,18000000
TOYOTA,LAND CRUISER PRADO,0,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,5000,88140000
TOYOTA,PREMIO,F GRADE,2016,AUTOMATIC,SALOON,PETROL,1500,114600,16725000
TOYOTA,RAIZE,X GRADE,2023,AUTOMATIC,SUV / 4X4,PETROL,1000,10000,11000000
TOYOTA,ALLION,240,2007,AUTOMATIC,SALOON,PETROL,1490,115711,9000000
TOYOTA,YARIS,ATIV,2025,AUTOMATIC,SALOON,PETROL,1200,0,15900000
TOYOTA,LAND CRUISER PRADO,LC250 FIRST EDITION,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,75590000
TOYOTA,PREMIO,0,2018,AUTOMATIC,SALOON,PETROL,1500,94000,18200000
TOYOTA,LAND CRUISER PRADO,LC250 VX BRAND NEW,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,69590000
TOYOTA,BELTA,2008,2008,AUTOMATIC,SALOON,PETROL,1000,120000,6450000
TOYOTA,YARIS,X GRADE SAFETY,2023,AUTOMATIC,HATCHBACK,PETROL,990,30000,10890000
TOYOTA,YARIS,X SAFTEY LIMITED,2024,AUTOMATIC,HATCHBACK,PETROL,990,9000,10990000
TOYOTA,RAIZE,Z GRADE TURBO,2023,AUTOMATIC,STATION WAGON,PETROL,1000,10000,14750000
TOYOTA,RAIZE,G SAFETY,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,12,15450000
TOYOTA,RAV4,ADVANCE PACKAGE,2021,AUTOMATIC,SUV / 4X4,PETROL,2500,13500,29500000
TOYOTA,RAIZE,Z,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,2200,15695000
TOYOTA,ROOMY,CUSTOM GT TURBO,2023,AUTOMATIC,STATION WAGON,PETROL,990,31621,12800000
TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,2900,15200000
TOYOTA,RAIZE,G SAFETY,2022,AUTOMATIC,SUV / 4X4,PETROL,1200,33,14950000
TOYOTA,RAIZE,Z HIGHEST,2022,AUTOMATIC,SUV / 4X4,PETROL,1200,28,15450000
TOYOTA,LAND CRUISER SAHARA,VJA 300W,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,99500000
TOYOTA,LAND CRUISER PRADO,TRJ250,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,67500000
TOYOTA,YARIS,SAFETY LIMITED,2023,AUTOMATIC,HATCHBACK,PETROL,1000,1,10875000
TOYOTA,ALLION,0,2003,AUTOMATIC,0,PETROL,1500,166560,7395000
TOYOTA,YARIS,X SAFETY LIMITED,2023,AUTOMATIC,HATCHBACK,PETROL,1000,31850,10750000
TOYOTA,CHR,0,2018,AUTOMATIC,0,PETROL,1200,88200,15975000
TOYOTA,YARIS,G GRADE,2024,AUTOMATIC,STATION WAGON,PETROL,1000,10000,12590000
TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,STATION WAGON,PETROL,1200,0,16490000
TOYOTA,LAND CRUISER PRADO,TX L,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,0,59500000
TOYOTA,HARRIER,Z LEATHER PACKAGE,2023,AUTOMATIC,SUV / 4X4,PETROL,2000,1000,42990000
TOYOTA,CHR,NGX10 G-T,2023,AUTOMATIC,SUV / 4X4,PETROL,1200,15000,20000000
TOYOTA,ALLION,TOYOTA,2007,AUTOMATIC,0,PETROL,1500,199000,9500000
TOYOTA,VITZ,TOYOTA,2009,AUTOMATIC,HATCHBACK,PETROL,1000,151000,5850000
TOYOTA,PASSO,M700A X,2016,AUTOMATIC,HATCHBACK,PETROL,999,80000,7350000
TOYOTA,WIGO,TOYOTA,2017,AUTOMATIC,0,PETROL,1000,53000,6900000
TOYOTA,OTHER MODEL,PASSO MODA,2023,AUTOMATIC,HATCHBACK,PETROL,1000,4500,8890000
TOYOTA,LAND CRUISER PRADO,VX TRJ250,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,68500000
TOYOTA,ALLION,ALLION 260,2008,AUTOMATIC,SALOON,PETROL,1500,172000,9100000
TOYOTA,VITZ,SAFETY EDITION 2,2018,AUTOMATIC,HATCHBACK,PETROL,1000,82000,8900000
TOYOTA,VITZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,990,111000,9150000
TOYOTA,LAND CRUISER PRADO,PRADO 150 /TX,2011,AUTOMATIC,SUV / 4X4,PETROL,2690,80000,33000000
TOYOTA,LAND CRUISER PRADO,150 TX,2015,AUTOMATIC,SUV / 4X4,PETROL,2700,155000,38000000
TOYOTA,YARIS,TOYOTA YARIS CROSS,2025,AUTOMATIC,HATCHBACK,PETROL,1500,0,18800000
TOYOTA,YARIS,"X-GRADE, PUSH START",2022,AUTOMATIC,0,PETROL,1000,42500,10400000
TOYOTA,YARIS,X LIMITED ,2022,AUTOMATIC,HATCHBACK,PETROL,990,28500,10890000
TOYOTA,LAND CRUISER PRADO,TX 150,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,4700,55000000
TOYOTA,YARIS,CROSS PREMIUM LUXURY,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,22500000
TOYOTA,YARIS,TOYOTA,2025,AUTOMATIC,SUV / 4X4,PETROL,1500,0,22250000
TOYOTA,LAND CRUISER PRADO,V6,2003,AUTOMATIC,SUV / 4X4,PETROL,3400,184000,18490000
TOYOTA,RAIZE,G  GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,990,8100,14590000
TOYOTA,RAIZE,G GRADE ,2024,AUTOMATIC,SUV / 4X4,PETROL,990,10000,14675000
TOYOTA,YARIS,PUSH START ,2023,AUTOMATIC,HATCHBACK,PETROL,1000,25000,10800000
TOYOTA,YARIS,S,2024,AUTOMATIC,HATCHBACK,PETROL,1000,2600,11650000
TOYOTA,LAND CRUISER PRADO,TX,2023,AUTOMATIC,SUV / 4X4,PETROL,2690,7000,57500000
TOYOTA,ROOMY,G ,2022,AUTOMATIC,HATCHBACK,PETROL,1000,9000,10850000
TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,0,11390000
TOYOTA,VITZ,EDITION 2,2018,AUTOMATIC,HATCHBACK,PETROL,1000,15900,10300000
TOYOTA,RAIZE,G GREAD,2023,AUTOMATIC,SALOON,PETROL,1000,55000,13350000
TOYOTA,HARRIER,0,2019,AUTOMATIC,SUV / 4X4,PETROL,1990,41000,36500000
TOYOTA,LAND CRUISER SAHARA,ZX 70TH ANNIVERSARY,2023,AUTOMATIC,SUV / 4X4,PETROL,3440,8200,99500000
TOYOTA,CHR,NGX 10,2018,AUTOMATIC,HATCHBACK,PETROL,1200,52000,15695000
TOYOTA,PREMIO,F GRADE ,2010,AUTOMATIC,SALOON,PETROL,1800,89500,11950000
TOYOTA,YARIS,TOYOTA YARIS,2008,AUTOMATIC,SALOON,PETROL,1300,141000,6650000
TOYOTA,HARRIER,Z LEATHER PACKAGE,2024,AUTOMATIC,SUV / 4X4,PETROL,2000,6500,37900000
TOYOTA,OTHER MODEL,LAND CRUISER ZX,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,0,95000000
TOYOTA,LAND CRUISER PRADO,VX GRADE,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,59800000
TOYOTA,PRIUS,2012,2012,AUTOMATIC,HATCHBACK,PETROL,1490,168000,10400000
TOYOTA,PREMIO,TOYOTA,2012,AUTOMATIC,SALOON,PETROL,1500,162850,10850000
TOYOTA,LAND CRUISER PRADO,250 VX,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,5000,68500000
TOYOTA,AXIO,0,2016,AUTOMATIC,0,PETROL,1320,88000,11950000
TOYOTA,YARIS,X GRADE SAFETY ,2023,AUTOMATIC,HATCHBACK,PETROL,1000,30000,10450000
TOYOTA,LAND CRUISER PRADO,2015,2015,AUTOMATIC,SUV / 4X4,PETROL,2700,62000,41500000
TOYOTA,RAIZE,Z BLACK TOP,2024,AUTOMATIC,HATCHBACK,PETROL,1000,7000,15750000
TOYOTA,CHR,NGX10,2018,AUTOMATIC,SUV / 4X4,PETROL,1200,84000,15750000
TOYOTA,YARIS,X SMART PACKAGE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,3200,11250000
TOYOTA,YARIS,ATIV PREMIUM LUXURY,2025,AUTOMATIC,SALOON,PETROL,1200,0,17600000
TOYOTA,LAND CRUISER PRADO,TX-L HIGHEST SPEC,2022,AUTOMATIC,SUV / 4X4,PETROL,2700,22000,55500000
TOYOTA,YARIS, S GRADE ,2023,AUTOMATIC,HATCHBACK,PETROL,1000,40300,10795000
TOYOTA,VOXY,S/Z FULL SPEC,2024,AUTOMATIC,MPV,PETROL,1800,0,33500000
TOYOTA,AXIO,COROLLA,2023,AUTOMATIC,SALOON,PETROL,1500,0,17500000
TOYOTA,AXIO,TOYOTA,2007,AUTOMATIC,SALOON,PETROL,1500,204000,7490000
TOYOTA,PASSO,G SAFETY ,2016,AUTOMATIC,HATCHBACK,PETROL,990,55000,7490000
TOYOTA,LAND CRUISER PRADO,0,2014,AUTOMATIC,STATION WAGON,PETROL,2690,110000,35000000
TOYOTA,LAND CRUISER PRADO,TXL 150,2023,AUTOMATIC,SUV / 4X4,PETROL,2800,8500,52000000
TOYOTA,ROOMY,5BA-M900A,2023,AUTOMATIC,SALOON,PETROL,1000,11000,10900000
TOYOTA,ROOMY,BA-M900A CUSTOM G,2022,AUTOMATIC,SALOON,PETROL,1000,20000,11500000
TOYOTA,RAIZE,Z PREMIUM TWO TONE ,2024,AUTOMATIC,SUV / 4X4,PETROL,1200,50,17190000
TOYOTA,YARIS,X GRADE UN/RE,2022,AUTOMATIC,HATCHBACK,PETROL,1000,27000,10500000
TOYOTA,VOXY,SZ ,2024,AUTOMATIC,MPV,PETROL,1800,5000,31000000
TOYOTA,YARIS,X GRADE UN/RE,2022,AUTOMATIC,HATCHBACK,PETROL,1000,17000,10500000
TOYOTA,RAV4,0,2002,AUTOMATIC,0,PETROL,2000,148000,7885000
TOYOTA,LAND CRUISER SAHARA,0,2024,AUTOMATIC,SUV / 4X4,PETROL,3500,233,67500000
TOYOTA,OTHER MODEL,CRESTA SUPER LUXURY,1999,AUTOMATIC,SALOON,PETROL,2000,115000,4500000
TOYOTA,CROWN,ROYAL SALOON G,2016,AUTOMATIC,SALOON,PETROL,2500,95000,39500000
TOYOTA,RAIZE,Z GRADE,2019,AUTOMATIC,SUV / 4X4,PETROL,1000,65000,12500000
TOYOTA,CHR,CHR NGX50,2017,AUTOMATIC,SUV / 4X4,PETROL,1190,85000,14200000
TOYOTA,PREMIO,260 G SUPERIOR ,2015,AUTOMATIC,SALOON,PETROL,1500,168000,14300000
TOYOTA,BELTA,G GRADE AUTO,2010,AUTOMATIC,0,PETROL,1300,107000,7700000
TOYOTA,CHR,2019,2019,AUTOMATIC,SUV / 4X4,PETROL,1200,98000,16000000
TOYOTA,LAND CRUISER PRADO,0,2014,AUTOMATIC,SUV / 4X4,PETROL,2690,90900,36500000
TOYOTA,LAND CRUISER PRADO,250 VX GRADE {BN},2025,AUTOMATIC,SUV / 4X4,PETROL,2700,0,59800000
TOYOTA,LAND CRUISER PRADO,EDITION ONE TAN ,2025,AUTOMATIC,SUV / 4X4,PETROL,2700,352,69500000
TOYOTA,LAND CRUISER PRADO,EDITION ONE HIGHEST ,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,23,69500000
TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,0,PETROL,1000,15000,10150000
TOYOTA,YARIS,X,2022,AUTOMATIC,HATCHBACK,PETROL,1000,2296,10950000
TOYOTA,RAIZE,Z GRADE,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,15750000
TOYOTA,CHR,0,2018,AUTOMATIC,SALOON,PETROL,1200,35000,16550000
TOYOTA,COROLLA,141,2007,AUTOMATIC,SALOON,PETROL,1500,0,7500000
TOYOTA,PASSO,AUTO,2007,AUTOMATIC,HATCHBACK,PETROL,990,192000,4990000
TOYOTA,VOXY,Z GRADE,2024,AUTOMATIC,MPV,PETROL,1800,6300,29900000
TOYOTA,YARIS,ATIV G GRADE,2019,AUTOMATIC,SALOON,PETROL,1000,73988,13190000
TOYOTA,YARIS,X-GRADE,2023,AUTOMATIC,0,PETROL,1000,75000,9800000
TOYOTA,LAND CRUISER PRADO,PRADO150 ,2010,AUTOMATIC,SUV / 4X4,PETROL,2700,195283,29550000
TOYOTA,AVANZA,0,2016,AUTOMATIC,STATION WAGON,PETROL,1300,92000,9850000
TOYOTA,YARIS,X,2022,AUTOMATIC,HATCHBACK,PETROL,1000,31796,10600000
TOYOTA,VITZ,0,2017,AUTOMATIC,0,PETROL,990,45000,8500000
TOYOTA,GT86,GT86,2012,AUTOMATIC,COUP̩/SPORTS,PETROL,2000,38500,18500000
TOYOTA,PREMIO,G SUPERIOR 2012,2010,AUTOMATIC,SALOON,PETROL,1490,220000,11200000
TOYOTA,LAND CRUISER SAHARA,V8,2011,AUTOMATIC,SUV / 4X4,PETROL,4500,61000,61000000
TOYOTA,AXIO,0,2007,AUTOMATIC,SALOON,PETROL,1500,203000,7400000
TOYOTA,LAND CRUISER PRADO,PRADO150 ,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,111626,49550000
TOYOTA,VITZ,0,2018,AUTOMATIC,HATCHBACK,PETROL,990,164000,9450000
TOYOTA,AXIO,AXIO WXB 2019,2019,AUTOMATIC,SALOON,PETROL,1500,97000,14500000
TOYOTA,LAND CRUISER PRADO,2010,2010,AUTOMATIC,SUV / 4X4,PETROL,2700,106000,29500000
TOYOTA,BELTA,1300 CC AUTO,2007,AUTOMATIC,SALOON,PETROL,1300,174000,6890000
TOYOTA,YARIS,CROSS PREMIUM LUXURY,2025,AUTOMATIC,HATCHBACK,PETROL,1500,0,22500000
TOYOTA,AXIO,WXB 2018,2018,AUTOMATIC,SALOON,PETROL,1500,102000,13650000
TOYOTA,VITZ,TOYOTA VITZ,2018,AUTOMATIC,HATCHBACK,PETROL,990,76000,8800000
TOYOTA,CHR,NGX10,2018,AUTOMATIC,SUV / 4X4,PETROL,1200,79800,16500000
TOYOTA,AXIO,AXIO 2008 G GRADE,2008,AUTOMATIC,SALOON,PETROL,1496,142800,7800000
TOYOTA,AXIO,TOYOTA,2016,AUTOMATIC,SALOON,PETROL,1500,70000,13800000
TOYOTA,PASSO,MODA,2018,AUTOMATIC,HATCHBACK,PETROL,1000,99000,7650000
TOYOTA,LAND CRUISER PRADO,FULLY LOADED,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,9000,59500000
TOYOTA,LAND CRUISER PRADO,150 TX,2010,AUTOMATIC,SUV / 4X4,PETROL,2700,142826,29850000
TOYOTA,YARIS,0,2025,AUTOMATIC,0,PETROL,1500,0,22500000
TOYOTA,PREMIO,PREMIO,2011,AUTOMATIC,SALOON,PETROL,1500,108452,10890000
TOYOTA,CHR,GT TURBO NGX50,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,64000,13500000
TOYOTA,SAI,HYBRID AZK10,2010,AUTOMATIC,SALOON,PETROL,2360,46000,13500000
TOYOTA,PRIUS,0,2008,AUTOMATIC,SALOON,PETROL,1497,130000,7100000
TOYOTA,PREMIO,2012,2012,AUTOMATIC,SALOON,PETROL,1500,154000,11500000
TOYOTA,LAND CRUISER PRADO,2023,2023,AUTOMATIC,SUV / 4X4,PETROL,2700,980,58550000
TOYOTA,YARIS,2025,2025,AUTOMATIC,0,PETROL,1200,0,17500000
TOYOTA,LAND CRUISER PRADO,0,2019,AUTOMATIC,SUV / 4X4,PETROL,2700,42000,47500000
TOYOTA,VOXY,NOAH 7 SEATER HYBRID,2024,AUTOMATIC,MPV,PETROL,1800,4000,29800000
TOYOTA,LAND CRUISER PRADO,2024,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,990,67000000
TOYOTA,YARIS,X-GRADE,2023,AUTOMATIC,0,PETROL,1000,75000,9800000
TOYOTA,STARLET,0,1997,AUTOMATIC,0,PETROL,1500,166000,4350000
TOYOTA,YARIS,G GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,1000,9941,11900000
TOYOTA,VITZ,3RD EDITION,2018,AUTOMATIC,HATCHBACK,PETROL,1000,75000,9500000
TOYOTA,HARRIER,PREMIUM PLUS,2017,AUTOMATIC,SUV / 4X4,PETROL,1998,120000,28000000
TOYOTA,CHR,GT NERO EDITION 2WD,2022,AUTOMATIC,HATCHBACK,PETROL,1200,5000,18590000
TOYOTA,CYNOS,CYNOS,2003,AUTOMATIC,0,PETROL,4660,11674,25000000
TOYOTA,PASSO,XL SAFETY PUSH START,2023,AUTOMATIC,HATCHBACK,PETROL,990,20000,9890000
TOYOTA,ALLION,TOYOTA,2009,AUTOMATIC,SALOON,PETROL,1500,185000,9400000
TOYOTA,YARIS,G LIMITED,2024,AUTOMATIC,HATCHBACK,PETROL,990,18000,11895000
TOYOTA,LAND CRUISER SAHARA,ZX V8 2015,2015,AUTOMATIC,SUV / 4X4,PETROL,4600,120000,60000000
TOYOTA,YARIS,G Z SPECIAL GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,12000,11990000
TOYOTA,VITZ,JEWELA LIMITED,2017,AUTOMATIC,HATCHBACK,PETROL,1000,81000,9200000
TOYOTA,CAMI,JEEP,1999,AUTOMATIC,SUV / 4X4,PETROL,1250,179400,4290000
TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,60000,8900000
TOYOTA,YARIS,G GRADE,2024,AUTOMATIC,HATCHBACK,PETROL,1000,0,10700000
TOYOTA,YARIS,X,2024,AUTOMATIC,HATCHBACK,PETROL,1000,0,9700000
TOYOTA,PREMIO,2013,2013,AUTOMATIC,SALOON,PETROL,1500,138000,10200000
TOYOTA,LAND CRUISER PRADO,FACELIFT-AGENT IMPOR,2017,AUTOMATIC,SUV / 4X4,PETROL,2700,60000,46500000
TOYOTA,ROOMY,CUSTOM GS UNREGISTER,2025,AUTOMATIC,HATCHBACK,PETROL,1000,0,13750000
TOYOTA,LAND CRUISER PRADO,LC250 FIRST EDITION,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,5000,70000000
TOYOTA,CHR,NGX50,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,166000,13300000
TOYOTA,RAIZE,Z GRADE,2024,AUTOMATIC,SUV / 4X4,PETROL,1000,17000,15500000
TOYOTA,YARIS,X LIMITED,2024,AUTOMATIC,HATCHBACK,PETROL,1000,2000,11290000
TOYOTA,RAIZE,Z GRADE (HIGHEST),2023,AUTOMATIC,0,PETROL,1000,19000,14700000
TOYOTA,VITZ,EDITION 3,2020,AUTOMATIC,HATCHBACK,PETROL,1000,41000,9975000
TOYOTA,ALPHARD,EXECUTIVE LOUNGE B/N,2024,AUTOMATIC,SUV / 4X4,PETROL,2500,10000,67000000
TOYOTA,AXIO,X GRADE,2007,AUTOMATIC,SALOON,PETROL,1500,186356,7750000
TOYOTA,LAND CRUISER PRADO,FIRST EDITION,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,2000,73500000
TOYOTA,VELLFIRE,HYBRID COMFORT SEATS,2024,AUTOMATIC,MPV,PETROL,2500,2000,67500000
TOYOTA,HARRIER,2017,2017,AUTOMATIC,SUV / 4X4,PETROL,1980,19500,30000000
TOYOTA,LAND CRUISER PRADO,250 VX ,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,0,65500000
TOYOTA,PRIUS,2013,2013,AUTOMATIC,SALOON,PETROL,1800,150000,11000000
TOYOTA,PREMIO,240- 2007,2007,AUTOMATIC,SALOON,PETROL,1500,83000,8250000
TOYOTA,CHR,GT TURBO ,2018,AUTOMATIC,HATCHBACK,PETROL,1200,85000,14600000
TOYOTA,YARIS,S GRADE ,2022,AUTOMATIC,HATCHBACK,PETROL,1000,39000,10465000
TOYOTA,CHR,NGX 50,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,86000,14300000
TOYOTA,PREMIO,TOYOTA,2018,AUTOMATIC,0,PETROL,1500,105000,18650000
TOYOTA,YARIS,X GRADE,2023,AUTOMATIC,HATCHBACK,PETROL,1000,8800,10475000
TOYOTA,LAND CRUISER PRADO,TRJ250,2024,AUTOMATIC,SUV / 4X4,PETROL,2700,335,69000000
TOYOTA,HARRIER,2017,2017,AUTOMATIC,HATCHBACK,PETROL,2000,140000,27500000
TOYOTA,VITZ,SAFETY,2016,AUTOMATIC,HATCHBACK,PETROL,1000,74000,7980000
TOYOTA,PREMIO,0,2017,AUTOMATIC,SALOON,PETROL,1490,128000,17250000
TOYOTA,AXIO,0,2008,AUTOMATIC,0,PETROL,1400,85000,8200000
