,brand,model,Trim / Edition,year,Transmission,Body type,fuel_type,Engine capacity,Mileage,vehicle_price,COMBINED
1586,NISSAN,PRESEA,NISSAN,1999,AUTOMATIC,SALOON,PETROL,1490,300000,2625000,PRESEA NISSAN
1587,NISSAN,PULSAR,FN15 CJ-II AUTO ,1996,AUTOMATIC,SALOON,PETROL,1490,190000,2475000,PULSAR FN15 CJ-II AUTO
1588,NISSAN,MARCH,0,2007,AUTOMATIC,HATCHBACK,PETROL,1300,155000,4200000,MARCH 0
1589,NISSAN,X-TRAIL,0,2001,AUTOMATIC,SUV / 4X4,PETROL,1790,165000,6000000,X-TRAIL 0
1590,NISSAN,SUNNY,FB15 NEWSHEL S-SALON,2003,AUTOMATIC,HATCHBACK,PETROL,1490,142000,4350000,SUNNY FB15 NEWSHEL S-SALON
1591,NISSAN,MARCH,K10,1985,AUTOMATIC,HATCHBACK,PETROL,1300,55000,850000,MARCH K10
1592,NISSAN,QASHQAI,TEKNA UK,2017,AUTOMATIC,HATCHBACK,PETROL,1200,157700,13900000,QASHQAI TEKNA UK
1593,NISSAN,CEFIRO,230 JM,2005,AUTOMATIC,SALOON,PETROL,2300,196000,6300000,CEFIRO 230 JM
1594,NISSAN,X-TRAIL,T31,2011,AUTOMATIC,SUV / 4X4,PETROL,2500,168000,11650000,X-TRAIL T31
1595,NISSAN,DAYZ,0,2017,AUTOMATIC,HATCHBACK,PETROL,650,48000,6200000,DAYZ 0
1596,NISSAN,QASHQAI,TEKNA SAFETY EDITION,2017,AUTOMATIC,SUV / 4X4,PETROL,1200,63000,15900000,QASHQAI TEKNA SAFETY EDITION
1597,NISSAN,OTHER MODEL,CEDRIC BROUGHAM,1994,AUTOMATIC,SALOON,PETROL,2000,139000,3775000,OTHER MODEL CEDRIC BROUGHAM
1598,NISSAN,CEFIRO,2000,2000,AUTOMATIC,SALOON,PETROL,2000,148000,3450000,CEFIRO 2000
1599,NISSAN,MARCH,K12,2007,AUTOMATIC,HATCHBACK,PETROL,1300,121000,4275000,MARCH K12
1600,NISSAN,AD WAGON,Y 10,1997,AUTOMATIC,HATCHBACK,PETROL,1300,150000,2290000,AD WAGON Y 10
1601,NISSAN,X-TRAIL,0,2016,AUTOMATIC,SUV / 4X4,PETROL,1990,78600,12000000,X-TRAIL 0
1602,NISSAN,MARCH,AK 12,2008,AUTOMATIC,HATCHBACK,PETROL,1300,102500,4200000,MARCH AK 12
1603,NISSAN,AD WAGON,0,2000,AUTOMATIC,STATION WAGON,PETROL,1490,240000,2750000,AD WAGON 0
1604,NISSAN,OTHER MODEL,FB 14,1997,AUTOMATIC,SALOON,PETROL,1490,210165,2790000,OTHER MODEL FB 14
1605,NISSAN,DAYZ,2018,2018,AUTOMATIC,HATCHBACK,PETROL,650,87000,6850000,DAYZ 2018
1606,NISSAN,DAYZ,0,2016,AUTOMATIC,HATCHBACK,PETROL,650,130000,5950000,DAYZ 0
1607,NISSAN,OTHER MODEL,NV 350,2013,AUTOMATIC,SALOON,DIESEL,2500,226000,146000000,OTHER MODEL NV 350
1608,NISSAN,PATROL,(USED),2014,AUTOMATIC,SUV / 4X4,DIESEL,3000,74751,43500000,PATROL (USED)
1609,NISSAN,DAYZ,HIWAY STAR,2017,AUTOMATIC,HATCHBACK,DIESEL,658,120000,5975000,DAYZ HIWAY STAR
1610,NISSAN,NAVARA,AVENTURA,2006,AUTOMATIC,SUV / 4X4,DIESEL,2500,155000,6850000,NAVARA AVENTURA
1611,NISSAN,NAVARA,2007,2007,AUTOMATIC,0,DIESEL,3000,185000,6450000,NAVARA 2007
1612,NISSAN,PULSAR,SN15 CRYSTL AUTO GG-,1997,AUTOMATIC,SALOON,DIESEL,1970,200000,2575000,PULSAR SN15 CRYSTL AUTO GG-
1613,NISSAN,OTHER MODEL,CEDRIC,1999,AUTOMATIC,SALOON,DIESEL,2800,175000,3990000,OTHER MODEL CEDRIC
1614,NISSAN,PATROL,0,2013,AUTOMATIC,SUV / 4X4,DIESEL,3000,130000,40000000,PATROL 0
1615,NISSAN,BLUEBIRD,0,1992,AUTOMATIC,SALOON,DIESEL,1800,200286,1575000,BLUEBIRD 0
1616,NISSAN,X-TRAIL,T31 DIESAL HIGHEST,2013,AUTOMATIC,SUV / 4X4,DIESEL,2000,198000,12950000,X-TRAIL T31 DIESAL HIGHEST
1617,NISSAN,PATROL,0,2013,AUTOMATIC,SUV / 4X4,DIESEL,3000,67300,45000000,PATROL 0
1618,NISSAN,NAVARA,2008,2008,AUTOMATIC,SUV / 4X4,DIESEL,2500,165000,7350000,NAVARA 2008
1619,NISSAN,NAVARA,NISSAN,2007,AUTOMATIC,SUV / 4X4,DIESEL,2500,200000,5200000,NAVARA NISSAN
1620,NISSAN,NAVARA,AVENTURA,2007,AUTOMATIC,0,DIESEL,2488,126000,7500000,NAVARA AVENTURA
1621,NISSAN,X-TRAIL,NISSAN,2013,AUTOMATIC,SUV / 4X4,DIESEL,1995,126000,11500000,X-TRAIL NISSAN
1622,NISSAN,OTHER MODEL,CEDRIC Y33,1995,AUTOMATIC,SALOON,DIESEL,2800,230000,4350000,OTHER MODEL CEDRIC Y33
1623,NISSAN,PATROL,3.0 TURBO AUTO 4X4,2014,AUTOMATIC,SUV / 4X4,DIESEL,3000,150000,36000000,PATROL 3.0 TURBO AUTO 4X4
1624,NISSAN,PATROL,GRX Y61,2014,AUTOMATIC,SUV / 4X4,DIESEL,3000,115000,40000000,PATROL GRX Y61
1625,NISSAN,X-TRAIL,NT31,2014,AUTOMATIC,SUV / 4X4,DIESEL,2000,115000,8500000,X-TRAIL NT31
1626,NISSAN,WINGROAD,0,1999,AUTOMATIC,0,DIESEL,2000,90000,1900000,WINGROAD 0
1627,NISSAN,BLUEBIRD,1988,1988,AUTOMATIC,SALOON,DIESEL,1950,75710,1650000,BLUEBIRD 1988
1628,NISSAN,PATROL,0,2014,AUTOMATIC,SUV / 4X4,DIESEL,3000,73000,43500000,PATROL 0
1629,NISSAN,SUNNY,SB14,1996,AUTOMATIC,SALOON,DIESEL,2000,172999,2450000,SUNNY SB14
1630,NISSAN,X-TRAIL,0,2016,AUTOMATIC,SUV / 4X4,HYBRID,2000,132000,11500000,X-TRAIL 0
1631,NISSAN,DAYZ,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,80000,5675000,DAYZ 0
1632,NISSAN,X-TRAIL,0,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,145000,11475000,X-TRAIL 0
1633,NISSAN,DAYZ,HIGHWAY STAR X,2023,AUTOMATIC,HATCHBACK,HYBRID,660,9000,7950000,DAYZ HIGHWAY STAR X
1634,NISSAN,DAYZ,HIGHWAY STAR,2024,AUTOMATIC,HATCHBACK,HYBRID,650,0,8150000,DAYZ HIGHWAY STAR
1635,NISSAN,NOTE,E POWER,2017,AUTOMATIC,HATCHBACK,HYBRID,1190,132100,7950000,NOTE E POWER
1636,NISSAN,OTHER MODEL,ROOX HIGHWAY STAR X,2024,AUTOMATIC,MPV,HYBRID,660,2861,8900000,OTHER MODEL ROOX HIGHWAY STAR X
1637,NISSAN,DAYZ,HIGHAY STAR X,2024,AUTOMATIC,MPV,HYBRID,660,5,8850000,DAYZ HIGHAY STAR X
1638,NISSAN,X-TRAIL,NISSAN,2017,AUTOMATIC,SUV / 4X4,HYBRID,2000,149000,15750000,X-TRAIL NISSAN
1639,NISSAN,X-TRAIL,0,2015,AUTOMATIC,SUV / 4X4,HYBRID,1990,63000,11000000,X-TRAIL 0
1640,NISSAN,X-TRAIL,PREMIUM,2016,AUTOMATIC,SUV / 4X4,HYBRID,2000,98000,12250000,X-TRAIL PREMIUM
1641,NISSAN,X-TRAIL,0,2016,AUTOMATIC,SUV / 4X4,HYBRID,2000,106000,12500000,X-TRAIL 0
1642,NISSAN,X-TRAIL,0,2015,AUTOMATIC,SUV / 4X4,HYBRID,2000,141000,11550000,X-TRAIL 0
1643,NISSAN,LEAF,AZEO,2014,AUTOMATIC,HATCHBACK,ELECTRIC,70,69000,5500000,LEAF AZEO
1644,NISSAN,LEAF,AZE0,2014,AUTOMATIC,HATCHBACK,ELECTRIC,70,79000,5975000,LEAF AZE0
1645,NISSAN,LEAF,0,2014,AUTOMATIC,HATCHBACK,ELECTRIC,80,89730,5700000,LEAF 0
1646,NISSAN,LEAF,2014,2014,AUTOMATIC,HATCHBACK,ELECTRIC,70,65000,5950000,LEAF 2014
1647,NISSAN,LEAF,AZEO,2013,AUTOMATIC,0,ELECTRIC,70,67000,6800000,LEAF AZEO
1648,NISSAN,OTHER MODEL,NISSAN ARIYA,2024,AUTOMATIC,SUV / 4X4,ELECTRIC,2000,6900,47500000,OTHER MODEL NISSAN ARIYA
1649,NISSAN,LEAF,2014,2014,AUTOMATIC,SALOON,ELECTRIC,70,87000,4480000,LEAF 2014
1650,NISSAN,LEAF,AZEO,2014,AUTOMATIC,HATCHBACK,ELECTRIC,70,98000,6700000,LEAF AZEO
1651,NISSAN,LEAF,2012,2012,AUTOMATIC,SALOON,ELECTRIC,100,115330,4500000,LEAF 2012
1652,NISSAN,LEAF,0,2014,AUTOMATIC,HATCHBACK,ELECTRIC,70,87500,6090000,LEAF 0
1653,NISSAN,LEAF,G GRADE ZE0,2012,AUTOMATIC,0,ELECTRIC,80,74000,4200000,LEAF G GRADE ZE0
1654,NISSAN,LEAF,X GRADE,2015,AUTOMATIC,HATCHBACK,ELECTRIC,80,133000,4950000,LEAF X GRADE
1655,NISSAN,SUNNY,N16 1.5CC JK-2004/,2001,MANUAL,SALOON,PETROL,1490,180000,3385000,SUNNY N16 1.5CC JK-2004/
1656,NISSAN,SUNNY,N17 FULL OPTION,2007,MANUAL,SALOON,PETROL,1330,189000,4275000,SUNNY N17 FULL OPTION
1657,NISSAN,OTHER MODEL,B11,1983,MANUAL,SALOON,PETROL,1500,288900,995000,OTHER MODEL B11
1658,NISSAN,OTHER MODEL,TRAD SUNNY,1986,MANUAL,SALOON,PETROL,1300,173976,1195000,OTHER MODEL TRAD SUNNY
1659,NISSAN,AD WAGON,Y11,2001,MANUAL,STATION WAGON,PETROL,1300,150000,2650000,AD WAGON Y11
1660,NISSAN,SUNNY,HB11,1985,MANUAL,SALOON,PETROL,1500,150000,885000,SUNNY HB11
1661,NISSAN,MARCH,0,2001,MANUAL,HATCHBACK,PETROL,990,168000,2450000,MARCH 0
1662,NISSAN,OTHER MODEL,NZ 100,1998,MANUAL,COUP̩/SPORTS,PETROL,1500,20000,3800000,OTHER MODEL NZ 100
1663,NISSAN,SUNNY,N16 SUPERSALOON,2002,MANUAL,SALOON,PETROL,1498,149700,4300000,SUNNY N16 SUPERSALOON
1664,NISSAN,SUNNY,RZ1,1986,MANUAL,COUP̩/SPORTS,PETROL,150,900278,1500000,SUNNY RZ1
1665,NISSAN,SUNNY,B11,1984,MANUAL,SALOON,PETROL,1300,243730,890000,SUNNY B11
1666,NISSAN,SUNNY,1981,1981,MANUAL,SALOON,PETROL,1500,291618,550000,SUNNY 1981
1667,NISSAN,MARCH,NISSAN,1985,MANUAL,HATCHBACK,PETROL,980,75000,975000,MARCH NISSAN
1668,NISSAN,SUNNY,1980,1980,MANUAL,SALOON,PETROL,1400,88000,600000,SUNNY 1980
1669,NISSAN,SUNNY,NISSAN,1983,MANUAL,SALOON,PETROL,1200,352800,485000,SUNNY NISSAN
1670,NISSAN,SUNNY,B14,1994,MANUAL,SALOON,PETROL,1300,60000,3075000,SUNNY B14
1671,NISSAN,BLUEBIRD,RU11,1984,MANUAL,SALOON,PETROL,1600,206000,850000,BLUEBIRD RU11
1672,NISSAN,MARCH,0,1996,MANUAL,HATCHBACK,PETROL,1000,264636,2690000,MARCH 0
1673,NISSAN,SUNNY,NISSAN,2001,MANUAL,SALOON,PETROL,1300,158000,3150000,SUNNY NISSAN
1674,NISSAN,SUNNY,NISSAN,1975,MANUAL,SALOON,PETROL,1200,50000,565000,SUNNY NISSAN
1675,NISSAN,SUNNY,TRAD SUNNY,1989,MANUAL,SALOON,PETROL,1300,153211,1530000,SUNNY TRAD SUNNY
1676,NISSAN,SUNNY,B310,1981,MANUAL,SALOON,PETROL,1200,100000,600000,SUNNY B310
1677,NISSAN,MARCH,K10 SPORT,1989,MANUAL,HATCHBACK,PETROL,980,75000,1175000,MARCH K10 SPORT
1678,NISSAN,X-TRAIL,2000,2000,MANUAL,SUV / 4X4,PETROL,2000,200000,4800000,X-TRAIL 2000
1679,NISSAN,MARCH,0,1986,MANUAL,HATCHBACK,PETROL,1000,75000,1025000,MARCH 0
1680,NISSAN,SUNNY,HD 11 1985,1985,MANUAL,SALOON,PETROL,1500,250000,950000,SUNNY HD 11 1985
1681,NISSAN,BLUEBIRD,NISSAN BLUEBIRD ,1998,MANUAL,SALOON,PETROL,1760,100000,4000000,BLUEBIRD NISSAN BLUEBIRD
1682,NISSAN,SUNNY,HB 12,1987,MANUAL,SALOON,PETROL,1500,319200,1100000,SUNNY HB 12
1683,NISSAN,370Z,NISSAN,1975,MANUAL,HATCHBACK,PETROL,1200,523100,550000,370Z NISSAN
1684,NISSAN,SUNNY,FB13 (SUPER SALOON),1990,MANUAL,SALOON,PETROL,1500,244964,1775000,SUNNY FB13 (SUPER SALOON)
1685,NISSAN,SUNNY,HB12,1987,MANUAL,SALOON,PETROL,1500,289000,1280000,SUNNY HB12
1686,NISSAN,OTHER MODEL,B 14,1994,MANUAL,SALOON,PETROL,1300,200000,2200000,OTHER MODEL B 14
1687,NISSAN,X-TRAIL,0,2002,MANUAL,SUV / 4X4,PETROL,2500,180000,5000000,X-TRAIL 0
1688,NISSAN,MARCH,16,1986,MANUAL,HATCHBACK,PETROL,1000,220000,625000,MARCH 16
1689,NISSAN,SUNNY,SUNNY,1990,MANUAL,SALOON,PETROL,1490,231000,1750000,SUNNY SUNNY
1690,NISSAN,SUNNY,FB14,1996,MANUAL,SALOON,PETROL,1490,248520,2170000,SUNNY FB14
1691,NISSAN,SUNNY,1996,1996,MANUAL,SALOON,PETROL,1500,243000,2350000,SUNNY 1996
1692,NISSAN,SUNNY,B13,1986,MANUAL,SALOON,PETROL,1300,1000,585000,SUNNY B13
1693,NISSAN,SUNNY,B 211,1978,MANUAL,SALOON,PETROL,1200,179000,565000,SUNNY B 211
1694,NISSAN,SUNNY,NISSAN,1997,MANUAL,SALOON,PETROL,1300,175000,2570000,SUNNY NISSAN
1695,NISSAN,PULSAR,0,1996,MANUAL,0,PETROL,1500,80000,2450000,PULSAR 0
1696,NISSAN,SUNNY,FB15 GP-2001/,1999,MANUAL,HATCHBACK,PETROL,1300,193000,3175000,SUNNY FB15 GP-2001/
1697,NISSAN,SUNNY,0,1987,MANUAL,SALOON,PETROL,1500,234375,1700000,SUNNY 0
1698,NISSAN,MARCH,K11,1997,MANUAL,HATCHBACK,PETROL,1000,233027,2400000,MARCH K11
1699,NISSAN,DUTSUN,SUNNY B310,1978,MANUAL,SALOON,PETROL,1200,98000,530000,DUTSUN SUNNY B310
1700,NISSAN,SUNNY,E-B13,1990,MANUAL,SALOON,PETROL,1300,200000,1825000,SUNNY E-B13
1701,NISSAN,DUTSUN,B3 10,1979,MANUAL,SALOON,PETROL,1230,853049,1000000,DUTSUN B3 10
1702,NISSAN,OTHER MODEL,0,1981,MANUAL,0,DIESEL,350,5000,2100000,OTHER MODEL 0
1703,NISSAN,NAVARA,JAPAN,2008,MANUAL,SUV / 4X4,DIESEL,2500,166242,5995000,NAVARA JAPAN
1704,NISSAN,OTHER MODEL,D22,2011,MANUAL,SUV / 4X4,DIESEL,3160,308000,9395000,OTHER MODEL D22
1705,NISSAN,DOUBLE CAB,0,1985,MANUAL,SALOON,DIESEL,2200,46632,1675000,DOUBLE CAB 0
1706,NISSAN,DOUBLE CAB,D22,1998,MANUAL,SUV / 4X4,DIESEL,3150,190000,6350000,DOUBLE CAB D22
1707,NISSAN,DUTSUN,D21 DOUBLE CAB,1984,MANUAL,SUV / 4X4,DIESEL,2300,51995,2900000,DUTSUN D21 DOUBLE CAB
1708,NISSAN,SUNNY,DOCTOR,1991,MANUAL,SALOON,DIESEL,1700,210000,1675000,SUNNY DOCTOR
1709,NISSAN,PATROL,SGL 4.2,2014,MANUAL,SUV / 4X4,DIESEL,4200,163000,35000000,PATROL SGL 4.2
1710,NISSAN,SUNNY,TRAD SUNNY,1989,MANUAL,SALOON,DIESEL,1680,200000,1100000,SUNNY TRAD SUNNY
1711,NISSAN,OTHER MODEL,1990,1990,MANUAL,STATION WAGON,DIESEL,1970,10000,1500000,OTHER MODEL 1990
1712,NISSAN,DOUBLE CAB,D21 2 WHEEL,1994,MANUAL,STATION WAGON,DIESEL,2500,275000,3475000,DOUBLE CAB D21 2 WHEEL
1713,NISSAN,DUTSUN,0,1988,MANUAL,SUV / 4X4,DIESEL,2280,200000,3350000,DUTSUN 0
1714,NISSAN,SUNNY,0,1992,MANUAL,SALOON,DIESEL,1700,43000,1800000,SUNNY 0
1715,NISSAN,OTHER MODEL,D21 DOUBLE CAB,1990,MANUAL,0,DIESEL,2800,150000,4350000,OTHER MODEL D21 DOUBLE CAB
1716,NISSAN,BLUEBIRD,0,1999,MANUAL,SALOON,DIESEL,2999,250000,2625000,BLUEBIRD 0
1717,NISSAN,BLUEBIRD,1993,1993,MANUAL,SALOON,DIESEL,1900,170000,1950000,BLUEBIRD 1993
1718,NISSAN,DOUBLE CAB,0,1993,MANUAL,0,DIESEL,2700,282984,5000000,DOUBLE CAB 0
1719,NISSAN,DOUBLE CAB,2003,2003,MANUAL,SUV / 4X4,DIESEL,3153,220000,6750000,DOUBLE CAB 2003
1720,NISSAN,DUTSUN,D21,1984,MANUAL,SUV / 4X4,DIESEL,3490,180000,3000000,DUTSUN D21
1721,NISSAN,OTHER MODEL,AVINIR,1990,MANUAL,STATION WAGON,DIESEL,1970,130000,1650000,OTHER MODEL AVINIR
1722,NISSAN,DOUBLE CAB,1981,1981,MANUAL,SUV / 4X4,DIESEL,2164,780000,980000,DOUBLE CAB 1981
1723,NISSAN,DUTSUN,NISSAN,1982,MANUAL,0,DIESEL,2164,361200,1000000,DUTSUN NISSAN
1724,NISSAN,DOUBLE CAB,0,1981,MANUAL,0,DIESEL,2164,110000,985000,DOUBLE CAB 0
1725,NISSAN,WINGROAD,WINGROAD,1998,MANUAL,STATION WAGON,DIESEL,1970,213000,3000000,WINGROAD WINGROAD
1726,NISSAN,DOUBLE CAB,2006,2006,MANUAL,SUV / 4X4,DIESEL,2700,295000,2500000,DOUBLE CAB 2006
1727,NISSAN,QASHQAI,TEKNA +,2018,TIPTRONIC,SUV / 4X4,PETROL,1200,85000,14500000,QASHQAI TEKNA +
1728,NISSAN,X-TRAIL,HYBRID,2025,TIPTRONIC,SUV / 4X4,HYBRID,1500,0,33000000,X-TRAIL HYBRID
1729,SUZUKI,WAGON R STINGRAY,SUZUKI,2018,AUTOMATIC,HATCHBACK,HYBRID,650,60000,6800000,WAGON R STINGRAY SUZUKI
1730,SUZUKI,WAGON R FZ,2018,2018,AUTOMATIC,HATCHBACK,HYBRID,650,73000,5980000,WAGON R FZ 2018
1731,SUZUKI,WAGON R FX,WAGON FX,2017,AUTOMATIC,HATCHBACK,HYBRID,650,84000,5250000,WAGON R FX WAGON FX
1732,SUZUKI,HUSTLER,2016,2016,AUTOMATIC,HATCHBACK,HYBRID,650,80000,5975000,HUSTLER 2016
1733,SUZUKI,WAGON R,CUSTOM Z  TURBO ZT,2023,AUTOMATIC,HATCHBACK,HYBRID,660,3017,8825000,WAGON R CUSTOM Z  TURBO ZT
1734,SUZUKI,SPACIA,2023,2023,AUTOMATIC,MPV,HYBRID,660,14550,7650000,SPACIA 2023
1735,SUZUKI,WAGON R,ZX CUSTOM Z,2023,AUTOMATIC,HATCHBACK,HYBRID,660,15300,7800000,WAGON R ZX CUSTOM Z
1736,SUZUKI,WAGON R FZ,PREMIUM,2018,AUTOMATIC,HATCHBACK,HYBRID,650,70436,6575000,WAGON R FZ PREMIUM
1737,SUZUKI,SPACIA,CUSTOM Z BLACK  TOP,2018,AUTOMATIC,HATCHBACK,HYBRID,650,88547,8250000,SPACIA CUSTOM Z BLACK  TOP
1738,SUZUKI,WAGON R FZ,FZ,2014,AUTOMATIC,HATCHBACK,HYBRID,660,116000,5100000,WAGON R FZ FZ
1739,SUZUKI,WAGON R,Z CUSTOM,2023,AUTOMATIC,HATCHBACK,HYBRID,660,15000,7800000,WAGON R Z CUSTOM
1740,SUZUKI,SWIFT,MX,2024,AUTOMATIC,HATCHBACK,HYBRID,1200,10,11000000,SWIFT MX
1741,SUZUKI,SWIFT,MZ,2024,AUTOMATIC,HATCHBACK,HYBRID,1200,10,11700000,SWIFT MZ
1742,SUZUKI,SWIFT,MZ,2023,AUTOMATIC,HATCHBACK,HYBRID,1200,10,11053000,SWIFT MZ
1743,SUZUKI,SWIFT,MX,2023,AUTOMATIC,HATCHBACK,HYBRID,1200,10,10410000,SWIFT MX
1744,SUZUKI,WAGON R STINGRAY,WAGON R STINGRAY ,2017,AUTOMATIC,HATCHBACK,HYBRID,650,101000,6850000,WAGON R STINGRAY WAGON R STINGRAY
1745,SUZUKI,SPACIA,SAFETY,2018,AUTOMATIC,MPV,HYBRID,650,91000,5675000,SPACIA SAFETY
1746,SUZUKI,SPACIA,G - HYBRID,2023,AUTOMATIC,HATCHBACK,HYBRID,660,15300,7750000,SPACIA G - HYBRID
1747,SUZUKI,SPACIA,CUSTOM Z,2018,AUTOMATIC,MPV,HYBRID,650,120000,6975000,SPACIA CUSTOM Z
1748,SUZUKI,SPACIA,CUSTOM XS SAFETY,2018,AUTOMATIC,HATCHBACK,HYBRID,650,89000,7800000,SPACIA CUSTOM XS SAFETY
1749,SUZUKI,HUSTLER,J STYLE,2015,AUTOMATIC,HATCHBACK,HYBRID,650,91638,6195000,HUSTLER J STYLE
1750,SUZUKI,WAGON R FZ,0,2018,AUTOMATIC,HATCHBACK,HYBRID,650,62326,6695000,WAGON R FZ 0
1751,SUZUKI,WAGON R STINGRAY,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,88458,6990000,WAGON R STINGRAY 0
1752,SUZUKI,WAGON R STINGRAY,0,2015,AUTOMATIC,HATCHBACK,HYBRID,650,107317,5689999,WAGON R STINGRAY 0
1753,SUZUKI,OTHER MODEL,WAGON R ZX 2024,2024,AUTOMATIC,HATCHBACK,HYBRID,660,6100,7400000,OTHER MODEL WAGON R ZX 2024
1754,SUZUKI,WAGON R,CUSTOM Z,2023,AUTOMATIC,HATCHBACK,HYBRID,660,6300,7850000,WAGON R CUSTOM Z
1755,SUZUKI,WAGON R,CUSTOM Z,2023,AUTOMATIC,HATCHBACK,HYBRID,660,15890,7800000,WAGON R CUSTOM Z
1756,SUZUKI,SPACIA,HYBRID G,2023,AUTOMATIC,HATCHBACK,HYBRID,660,15307,7750000,SPACIA HYBRID G
1757,SUZUKI,XBEE,FULLY LORDED ,2018,AUTOMATIC,SUV / 4X4,HYBRID,1000,126000,8975000,XBEE FULLY LORDED
1758,SUZUKI,ALTO,S LED,2024,AUTOMATIC,HATCHBACK,HYBRID,660,6000,6890000,ALTO S LED
1759,SUZUKI,HUSTLER,J STYLE,2015,AUTOMATIC,HATCHBACK,HYBRID,650,91000,5850000,HUSTLER J STYLE
1760,SUZUKI,SPACIA,CUSTOM,2024,AUTOMATIC,HATCHBACK,HYBRID,650,0,9500000,SPACIA CUSTOM
1761,SUZUKI,WAGON R FZ,SAFETY ,2015,AUTOMATIC,HATCHBACK,HYBRID,650,87000,5550000,WAGON R FZ SAFETY
1762,SUZUKI,WAGON R FZ,HYBRID,2018,AUTOMATIC,HATCHBACK,HYBRID,650,64000,6425000,WAGON R FZ HYBRID
1763,SUZUKI,WAGON R FZ,HYBRID,2017,AUTOMATIC,HATCHBACK,HYBRID,650,75000,6490000,WAGON R FZ HYBRID
1764,SUZUKI,WAGON R STINGRAY,TURBO,2024,AUTOMATIC,0,HYBRID,660,1000,8300000,WAGON R STINGRAY TURBO
1765,SUZUKI,ALTO,HYBRID S HA97S,2023,AUTOMATIC,HATCHBACK,HYBRID,660,3000,6800000,ALTO HYBRID S HA97S
1766,SUZUKI,SPACIA,HYBRID XS,2023,AUTOMATIC,HATCHBACK,HYBRID,660,10000,9500000,SPACIA HYBRID XS
1767,SUZUKI,ALTO,S HV,2023,AUTOMATIC,HATCHBACK,HYBRID,660,4000,7100000,ALTO S HV
1768,SUZUKI,WAGON R,SUZUKI,2023,AUTOMATIC,HATCHBACK,HYBRID,660,8023,8500000,WAGON R SUZUKI
1769,SUZUKI,WAGON R STINGRAY,2018,2018,AUTOMATIC,HATCHBACK,HYBRID,650,77082,6975000,WAGON R STINGRAY 2018
1770,SUZUKI,WAGON R STINGRAY,0,2018,AUTOMATIC,HATCHBACK,HYBRID,650,97000,6800000,WAGON R STINGRAY 0
1771,SUZUKI,HUSTLER,0,2024,AUTOMATIC,HATCHBACK,HYBRID,660,0,8500000,HUSTLER 0
1772,SUZUKI,WAGON R STINGRAY,2014,2014,AUTOMATIC,HATCHBACK,HYBRID,650,68000,5790000,WAGON R STINGRAY 2014
1773,SUZUKI,WAGON R FZ,0,2018,AUTOMATIC,HATCHBACK,HYBRID,650,85360,6590000,WAGON R FZ 0
1774,SUZUKI,SPACIA,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,69790,6990000,SPACIA 0
1775,SUZUKI,WAGON R STINGRAY,0,2014,AUTOMATIC,HATCHBACK,HYBRID,650,83504,5790000,WAGON R STINGRAY 0
1776,SUZUKI,SWIFT,SWIFT RS HYBRID,2017,AUTOMATIC,HATCHBACK,HYBRID,1240,61500,8350000,SWIFT SWIFT RS HYBRID
1777,SUZUKI,SWIFT,RS HYBRID,2017,AUTOMATIC,HATCHBACK,HYBRID,1300,122000,8000000,SWIFT RS HYBRID
1778,SUZUKI,WAGON R STINGRAY,0,2018,AUTOMATIC,HATCHBACK,HYBRID,650,76769,6990000,WAGON R STINGRAY 0
1779,SUZUKI,WAGON R,STINGRAY HYBRID,2014,AUTOMATIC,0,HYBRID,650,115320,5350000,WAGON R STINGRAY HYBRID
1780,SUZUKI,WAGON R,STINGRAY,2018,AUTOMATIC,HATCHBACK,HYBRID,650,84000,7100000,WAGON R STINGRAY
1781,SUZUKI,WAGON R FZ,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,63491,6650000,WAGON R FZ 0
1782,SUZUKI,WAGON R FZ,0,2018,AUTOMATIC,HATCHBACK,HYBRID,650,85816,6595000,WAGON R FZ 0
1783,SUZUKI,WAGON R STINGRAY,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,76921,6825000,WAGON R STINGRAY 0
1784,SUZUKI,WAGON R FX,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,68517,6091000,WAGON R FX 0
1785,SUZUKI,SPACIA,XS CUSTOM,2023,AUTOMATIC,0,HYBRID,660,0,9390000,SPACIA XS CUSTOM
1786,SUZUKI,SPACIA,SPACIA CUSTOM XS,2018,AUTOMATIC,HATCHBACK,HYBRID,650,80000,8390000,SPACIA SPACIA CUSTOM XS
1787,SUZUKI,WAGON R STINGRAY,0,2017,AUTOMATIC,HATCHBACK,HYBRID,650,89196,6890000,WAGON R STINGRAY 0
1788,SUZUKI,WAGON R STINGRAY,0,2015,AUTOMATIC,HATCHBACK,HYBRID,650,95678,5790000,WAGON R STINGRAY 0
1789,SUZUKI,WAGON R STINGRAY,0,2014,AUTOMATIC,HATCHBACK,HYBRID,650,115377,5590000,WAGON R STINGRAY 0
1790,SUZUKI,ALTO,HYBRIDE,2023,AUTOMATIC,HATCHBACK,HYBRID,660,5000,7200000,ALTO HYBRIDE
